text,label,clean_text
"UI overwrites user-defined `textTrackStyle` margins when controls show/hide At the moment, when using any `marginTop` / `marginBottom` set by the application via `player.textTrackStyle` is lost as soon as the user hovers over the player.

When the control bars fade in, the UI sets `player.textTrackStyle.marginTop` and `marginBottom` to the height of the top/bottom chrome slots so subtitles are pushed out of the way. When the controls fade out again, both margins are set back to `undefined`. The previous values set by the application are neither taken into account nor restored, so custom margins effectively only apply until the first hover.

Steps to reproduce:

1. Create a player with `<theoplayer-default-ui>` and a source with subtitles enabled.
2. Set `player.textTrackStyle.marginBottom = 100`.
3. Hover over the player so the controls appear, then move the mouse away.

Expected: subtitles keep at least the `100px` bottom margin at all times, and the user's value is restored after the controls hide.

Actual: while controls are visible the margin equals the control bar height; after they hide the margin is undefined, so subtitles sit at the very bottom of the player.",NON_SECURITY,ui overwrit texttrackstyl margin control moment use margintop marginbottom set applic via lost soon user hover player control bar fade ui set marginbottom height chrome slot subtitl push way control fade margin set back undefin previou valu set applic neither taken account restor custom margin effect appli first hover step reproduc creat player sourc subtitl enabl set hover player control appear move mous away expect subtitl keep least bottom margin time user valu restor control hide actual control visibl margin equal control bar height hide margin undefin subtitl sit bottom player
Tests de charge k6,NON_SECURITY,test de charg
"Host labels from a filtered collection: one label when any element matches ## Problem

Host labels today can only mirror what is already in the response: `HostLabelSpec`
(`cmk_addons/plugins/json_api/server_side_calls/special_agent.py:79`) has `path`,
`key` and `value_field`, so `components[*]` yields one `json_api/components/<element>: <value>`
label per element. What it cannot express is the far more common classification:

> *if any element of this collection matches a condition, put one label on the host.*

`FilterSpec` (`:86`) already describes exactly that predicate — equals / not-equals /
regex / not-regex — but it is only wired into `Extraction` (`:120`), never into
`host_labels` or `piggyback_labels`.

## Use case

From user feedback (an MSP running Checkmk for many customers): an API lists the
application's components/services, and the host should be classified by what it
actually runs, so that downstream rules — thresholds, contact groups, additional
checks, folder rules, views — attach themselves automatically:

```
services[*].name  matches  ^MyApp   →   host label  json_api/MyApp: yes
```

Today this needs a service per element plus a hand-maintained host label rule, which
defeats the point: the classification stops being derived from the data.

## Proposal

Two small, orthogonal additions to `host_labels` (and, for symmetry, to the
per-element `piggyback_labels`):

1. **`filter`** — the existing `FilterSpec`, applied to the `[*]` elements before any
   label is emitted. No match, no label.
2. **A literal value** as an alternative to `value_field` — the label value is typed
   in the rule (`yes`, `production`, …) instead of read from the element. With a
   filter and a literal value, the *whole* collection collapses to one label, keyed
   once, rather than one key per element.

Sketch of the resulting rule:

| Field | Value |
|---|---|
| JSON path | `services[*]` |
| Only elements where | `name` matches `^MyApp` |
| Label key | `MyApp` |
| Label value | `yes` (literal) |

→ `json_api/MyApp: yes`, set at discovery, on the polling host (or on the piggyback
host for `piggyback_labels`).

## Notes

- The key stays unique on its own when a literal value is used, so the
  `<key>/<element>` suffixing that keeps wildcard labels apart
  (`rulesets/special_agent.py:1459` ff.) must be skipped in that case.
- Labels are set at discovery — the existing ""pick stable, low-cardinality fields""
  help text applies unchanged, and a filtered label is *more* stable than the
  per-element form, not less.
- The agent already owns filter evaluation; this is reuse, not new matching logic.
- Explorer/wizard and the `json_api_explorer` schema need the same two fields
  (see `explorer/index.html`).",NON_SECURITY,host label filter collect one label element match problem host label today mirror alreadi respons hostlabelspec path key compon yield one element valu label per element express far common classif element collect match condit put one label host filterspec alreadi describ exactli predic equal regex wire extract never use case user feedback msp run checkmk mani custom api list applic host classifi actual run downstream rule threshold contact group addit check folder rule view attach automat servic match host label ye today need servic per element plu host label rule defeat point classif stop deriv data propos two small orthogon addit symmetri filter exist filterspec appli element label emit match label liter valu altern label valu type rule ye product instead read element filter liter valu whole collect collaps one label key rather one key per element sketch result rule field valu json path servic element name match label key myapp label valu ye liter ye set discoveri poll host piggyback host note key stay uniqu liter valu use key element suffix keep wildcard label apart ff must skip case label set discoveri exist pick stabl field help text appli unchang filter label stabl form less agent alreadi own filter evalu reus new match logic schema need two field see
"feat(contract): Add goal metadata URI field for IPFS/on-chain description ## Summary
Add an optional metadata_uri string field to SavingsGoal struct to support rich goal descriptions, images, or milestone attachments stored on IPFS or Arweave.

## Acceptance Criteria
- [ ] Add metadata_uri: Option<String> to SavingsGoal struct
- [ ] Pass metadata_uri in create_goal parameters
- [ ] Update get_goal return data structure
- [ ] Update contract unit tests to verify metadata storage and retrieval

## Tech Stack & Context
- Language: Rust (soroban-sdk)
- Labels: enhancement",NON_SECURITY,feat contract add goal metadata uri field descript summari add option string field savingsgo struct support rich goal descript imag mileston attach store ipf arweav accept criteria add option string savingsgo struct pass paramet updat return data structur updat contract unit test verifi metadata storag retriev tech stack context languag rust label enhanc
"feat(contract): Support multi-token goal creation beyond default USDC ## Summary
Expand create_goal validation to support arbitrary Stellar Asset Contract (SAC) token addresses, enabling goals in XLM, EURC, or custom SAC assets.

## Acceptance Criteria
- [ ] Allow any valid SAC token address during create_goal invocation
- [ ] Verify token contract supports standard Soroban token interface transfers
- [ ] Add unit test with multiple mock token contracts in a single test environment

## Tech Stack & Context
- Language: Rust (soroban-sdk)
- Labels: enhancement",NON_SECURITY,feat contract support goal creation beyond default usdc summari expand valid support arbitrari stellar asset contract sac token address enabl goal xlm eurc custom sac asset accept criteria allow valid sac token address invoc verifi token contract support standard soroban token interfac transfer add unit test multipl mock token contract singl test environ tech stack context languag rust label enhanc
"feat(contract): Add early withdrawal with penalty option ## Summary
Allow goal owners to withdraw locked savings prior to reaching the target amount or deadline by accepting a configured percentage penalty fee (e.g. 5%).

## Acceptance Criteria
- [ ] Add early_withdraw(goal_id: u32) function to fundkeep-contract
- [ ] Calculate penalty deduction based on configurable protocol fee rate
- [ ] Transfer penalty fee to protocol treasury address and remaining funds to owner
- [ ] Emit early_withdrawal event with goal ID, net amount, and penalty amount
- [ ] Add unit tests verifying penalty calculation and state transition to WITHDRAWN

## Tech Stack & Context
- Language: Rust (soroban-sdk)
- Labels: enhancement, contract",NON_SECURITY,feat contract add earli withdraw penalti option summari allow goal owner withdraw lock save prior reach target amount deadlin accept configur percentag penalti fee accept criteria add function calcul penalti deduct base configur protocol fee rate transfer penalti fee protocol treasuri address remain fund owner emit event goal id net amount penalti amount add unit test verifi penalti calcul state transit withdrawn tech stack context languag rust label enhanc contract
Tests end-to-end Playwright,NON_SECURITY,test playwright
"Start the agent automatically at logon The device half of this already works: the shell declares the HOME and DEFAULT
intent categories, so once it is the default launcher it returns on its own
after a power cut.

The desktop half does not. If the machine reboots, the agent does not come back
and the panel sits on its fallback screen indefinitely, which defeats the point
of a display that is meant to just be on.

## Not a service

A Windows service runs before login with no desktop session, so there would be
no tray icon and no Open UI. The tray is how the agent is operated, so this has
to be triggered at logon, inside the user session.

## Approach

A scheduled task registered for the current user:

- Triggered at logon, so it lands in a session with a desktop.
- No elevation, so the tray icon appears in the normal notification area.
- No execution time limit, or the task is killed after three days.
- Restart on failure, because a dashboard that dies at 3am and stays dead is
  worse than one that never started.
- One instance only, so a manual run and the task do not fight over the port.

A script with install, uninstall and status, since something that adds itself to
startup must be as easy to remove as it is to add.

## Acceptance

- Installing registers the task and the agent starts.
- The tray icon appears, so the session is right.
- Installing twice is safe.
- Uninstalling removes it completely.
- Refuses to install when config.json is missing, because a task that fails at
  every logon is worse than no task.",NON_SECURITY,start agent automat logon devic half alreadi work shell declar home default intent categori default launcher return power cut desktop half machin reboot agent come back panel sit fallback screen indefinit defeat point display meant servic window servic run login desktop session would tray icon open ui tray agent oper trigger logon insid user session approach schedul task regist current user trigger logon land session desktop elev tray icon appear normal notif area execut time limit task kill three day restart failur dashboard die stay dead wors one never start one instanc manual run task fight port script instal uninstal statu sinc someth add startup must easi remov add accept instal regist task agent start tray icon appear session right instal twice safe uninstal remov complet refus instal miss task fail everi logon wors task
Option to prevent players from claiming structures,NON_SECURITY,option prevent player claim structur
"feat: add --quiet mode suppressing emoji-rich output ## Summary

aipr uses rich table output with emoji verdict markers. In CI/automation contexts, this is hard to parse. A `--quiet` flag would suppress formatting and output minimal machine-readable text.

## Current Behavior

```
$ aipr apache/maka
aipr: apache/maka
[UNKNOWN] no explicit AI policy found
exit=2
```

## Proposed Behavior

```
$ aipr apache/maka --quiet
unknown
```

Or with JSON:

```
$ aipr apache/maka --quiet --json
{""repo"": ""apache/maka"", ""verdict"": ""unknown"", ""score"": 0, ""confidence"": 0, ""sources"": []}
```

## Acceptance Criteria

- [ ] Add `--quiet` / `-q` flag
- [ ] In quiet mode, suppress panel headers and emoji markers
- [ ] `--json --quiet` outputs pure JSON with no surrounding text
- [ ] Exit codes unchanged (0=permissive, 1=blocked, 2=unknown)
- [ ] Add tests

## Use Case

Autonomous agent pre-flight check in CI:

```bash
VERDICT=$(aipr OWNER/REPO --quiet) || exit 1
if [ ""$VERDICT"" = ""blocked"" ]; then echo ""skip""; exit 0; fi
```",NON_SECURITY,feat add quiet mode suppress output summari aipr use rich tabl output emoji verdict marker context hard pars quiet flag would suppress format output minim text current behavior aipr aipr unknown explicit ai polici found propos behavior aipr quiet unknown json aipr quiet json repo verdict unknown score confid sourc accept criteria add quiet flag quiet mode suppress panel header emoji marker json quiet output pure json surround text exit code unchang add test use case autonom agent check ci bash aipr quiet exit verdict block echo skip exit fi
Tests d'intégration API ↔ DB ↔ ML,NON_SECURITY,test api db ml
"feat: add --quiet flag for CI-friendly output ## Summary

taintrace has no `--quiet` flag. In CI environments, the rich table output and summary panel are noisy. A `--quiet` flag would suppress all non-essential output and only print results (one per line, JSON-formatted).

## Current Behavior

```bash
$ taintrace check Cargo.lock --quiet
Error: no such option: --quiet
```

Rich table output, progress indicators, and the summary panel all print to stdout, making it hard to parse results in CI.

## Proposed Behavior

```bash
$ taintrace check Cargo.lock --quiet
# No output if no suspects found (exit 0)
# JSON lines if suspects found:
{""package"": ""proc-macro1"", ""risk"": ""CRITICAL"", ""score"": 0.98, ""similar_to"": ""proc-macro2""}

$ taintrace check Cargo.lock --quiet --format json
# Only JSON output, no panel:
{""tool"": ""taintrace"", ""version"": ""0.2.1"", ""summary"": {""total"": 42, ""suspects"": 1, ...}, ""results"": [...]}
```

## Acceptance Criteria

- [ ] Add `--quiet` / `-q` flag to `check` and `scan` commands
- [ ] In quiet mode, suppress progress indicators and summary panels
- [ ] With `--format json --quiet`, only the JSON payload prints (no panel)
- [ ] Exit code remains 0 if no suspects, 1 if suspects found (unchanged)
- [ ] Add tests for quiet mode output

## Use Case

GitHub Actions step that fails CI only on CRITICAL typosquats:

```yaml
- name: Check for typosquats
  run: taintrace check Cargo.lock --quiet --format json | jq '.results[] | select(.risk == ""CRITICAL"")'
```",NON_SECURITY,feat add quiet flag output summari taintrac quiet flag ci environ rich tabl output summari panel noisi quiet flag would suppress output print result one per line current behavior bash taintrac check quiet error option quiet rich tabl output progress indic summari panel print stdout make hard pars result ci propos behavior bash taintrac check quiet output suspect found exit json line suspect found packag risk critic score taintrac check quiet format json json output panel tool taintrac version summari total suspect result accept criteria add quiet flag check scan command quiet mode suppress progress indic summari panel format json quiet json payload print panel exit code remain suspect suspect found unchang add test quiet mode output use case github action step fail ci critic typosquat yaml name check typosquat run taintrac check quiet format json jq select critic
"[Grade C] Need to add loader to show the process of 'Clear all' function ### StatGPT Admin Frontend version

-

### What is the problem this feature will solve?

1. Open any channel with Grade C dataset -> switch to Grade C dataset tab
2. Click on 'Clear all' button
3. Note that for several second there is the following view: the buttons are grey, the data is shown, no any explanation what is going on -> **issue**

<img width=""1912"" height=""940"" alt=""Image"" src=""https://github.com/user-attachments/assets/37a87d76-b54c-407b-8f5a-13f4c98db0be"" />

### What is the feature you are proposing to solve the problem?

Let's have smth similar for deleting process as we've already implemented for indexing.
For example:
The loader:
<img width=""444"" height=""72"" alt=""Image"" src=""https://github.com/user-attachments/assets/767fcdde-724a-4f7f-aa9b-4382f6cd8c1e"" />

The final result:

<img width=""423"" height=""125"" alt=""Image"" src=""https://github.com/user-attachments/assets/c96e5d3b-070b-419b-bfb0-6e68c5d28337"" />

### What alternatives have you considered?

_No response_",NON_SECURITY,grade c need add loader show process clear function statgpt admin frontend version problem featur solv open channel grade c dataset switch grade c dataset tab click clear button note sever second follow view button grey data shown explan go issu img imag featur propos solv problem let smth similar delet process alreadi implement index exampl loader img imag final result img imag altern consid
Tests unitaires modèle/recommandations,NON_SECURITY,test unitair
"[Feat] 어드민 기술 그래프 관리를 실제 API와 연동한다 ## 어떤 기능인가요?
> 어드민 ""Graph DB 노드 관리"" 화면의 mock 을 걷어내고 백엔드 기술 그래프 API 에 연결합니다.

## 상세 내용
> - 기술 검색 `GET /api/admin/graph/search?keyword=` (별칭 가능, 없는 기술이면 `searchedNode: null`)
> - 관계 추가 `POST /api/admin/graph/edges`, 수정 `PUT /api/admin/graph/edges/{edgeId}`, 삭제 `DELETE /api/admin/graph/edges/{edgeId}`
> - 그래프 갱신 `POST /api/admin/graph/rebuild`
> - 관계를 만든 주체가 `AI` 가 아니라 `auto`(모집 중인 공고로 자동 계산) 또는 `manual` 이다
> - 추가·수정은 관계 하나만 돌려주므로 목록은 다시 검색해서 맞춘다

## 체크 리스트
- [ ] adminService 의 그래프 mock 제거와 httpClient 연결
- [ ] createdBy 타입을 auto | manual 로 맞춤
- [ ] 없는 기술·같은 기술끼리·중복 관계 실패 안내
- [ ] 그래프 갱신 버튼
- [ ] 빌드와 lint 검증

## 기타
> 선행: roddy_be PR #69",NON_SECURITY,feat 어드민 기술 그래프 관리를 실제 api와 연동한다 어떤 기능인가요 어드민 graph db 노드 관리 화면의 mock 을 걷어내고 백엔드 기술 그래프 api 에 연결합니다 상세 내용 기술 검색 get 별칭 가능 없는 기술이면 searchednod null 관계 추가 post 수정 put edgeid 삭제 delet edgeid 그래프 갱신 post 관계를 만든 주체가 ai 가 아니라 auto 모집 중인 공고로 자동 계산 또는 manual 이다 관계 하나만 돌려주므로 목록은 다시 검색해서 맞춘다 체크 리스트 adminservic 의 그래프 mock 제거와 httpclient 연결 createdbi 타입을 auto manual 로 맞춤 없는 관계 실패 안내 그래프 갱신 버튼 빌드와 lint 검증 기타 선행 pr
"vlagent: preserve CRI stdout/stderr stream as a searchable field ## Problem

`vlagent`'s Kubernetes collector parses the CRI `stdout`/`stderr` marker but discards it, so logs cannot be filtered by output stream at query time. Alerting/querying can only match on `_msg` with regular expressions, which forces VictoriaLogs to scan the entire log stream (mostly `stdout` info/debug noise) just to find the rare error/panic line.

## Expected behavior

Store the container output stream (the CRI `stdout`/`stderr` marker) as a dedicated, searchable field so it can be used as a cheap pre-filter, e.g.:

```logsql
_time: 2m
  | kubernetes.pod_labels.app:=my-app
  | stream:=stderr
  | _msg:~""panic:""
```

This lets alerting rules (and any query) narrow down to `stderr` before running the expensive `_msg` regex, instead of matching against the whole `stdout`+`stderr` flow.

## Current behavior

In `app/vlagent/kubernetescollector/processor.go`, `parseCRILine` reads the stream marker into `criLine.stream` (`streamStdout` / `streamStderr`), but it is used **only** to pick the correct partial-line merge buffer (`partialCRIStdout` / `partialCRIStderr`) in `TryAddLine`. After that the stream value is dropped and never added to the log fields:

- `parseCRILine` — `processor.go:496-538` (stream parsed here)
- `TryAddLine` — `processor.go:141-149` (stream used only for `joinPartialLines`)
- `addLineInternal` / `addRow` — `processor.go:225-266` (only `_msg`, parsed JSON fields, klog fields and pod metadata are written; no `stream` field)

As a result, the only `stream`-related knob is `-kubernetesCollector.streamFields`, which configures VictoriaLogs `_stream` fields (default `kubernetes.container_name,kubernetes.pod_name,kubernetes.pod_namespace`) and has nothing to do with stdout/stderr.

## Why it matters

Sending errors/panics/500s to `stderr` while normal logs go to `stdout` is a common, useful contract, but right now that separation is lost on ingestion. Without a `stream` field, every error/panic alert must run a regex over the full stdout+stderr flow, which is the most expensive operation for VictoriaLogs and grows with log volume. A `stream:=stderr` pre-filter would reduce the scanned data by ~99% for typical applications.

## Proposed solution

Add support for preserving the output stream as a field. For example:

- always emit `stream` with value `stdout` or `stderr` from the parsed CRI marker; and/or
- gate it behind a flag such as `-kubernetesCollector.includeStream` (default `false`) for backward compatibility.

## References

- Repo: https://github.com/VictoriaMetrics/VictoriaLogs
- Component: `app/vlagent/kubernetescollector/processor.go`
- Related prior work: partial CRI line merging across interleaved stdout/stderr (#1215, PR #1218)",NON_SECURITY,vlagent preserv cri stream searchabl field problem vlagent kubernet collector pars cri stdout stderr marker discard log filter output stream queri time match regular express forc victorialog scan entir log stream mostli stdout nois find rare line expect behavior store contain output stream cri stdout stderr marker dedic searchabl field use cheap logsql stream panic let alert rule queri narrow stderr run expens regex instead match whole stdout stderr flow current behavior parsecrilin read stream marker streamstdout streamstderr use pick correct merg buffer partialcristdout partialcristderr tryaddlin stream valu drop never ad log field parsecrilin stream pars tryaddlin stream use joinpartiallin addlineintern addrow pars json field klog field pod metadata written stream field result stream knob configur victorialog field default noth matter send stderr normal log go stdout common use contract right separ lost ingest without stream field everi alert must run regex full flow expens oper victorialog grow log volum stream would reduc scan data typic applic propos solut add support preserv output stream field exampl alway emit stream valu stdout stderr pars cri marker gate behind flag default fals backward compat refer repo compon relat prior work partial cri line merg across interleav pr
"D6: e2e assertions for the metadata series and a Grafana join example Part of #189 (D6). OpenSpec change `metadata-on-the-wire`, task group 6.

End-to-end proof on every backend in the smoke matrix (Prometheus, Mimir, VictoriaMetrics):

- `onms_resource_attr`, `onms_resource_category`, `onms_resource_info` and `onms_resource_ifspeed` exist for a known resource of the simulated fleet.
- The label-name count stays under a stated bound, which is the property #112 was about.
- The documented `group_left` join returns a value, and the `@ end()` historical-correctness idiom parses and returns on each backend.
- A Grafana dashboard example under `e2e/` that uses the join, exercised by the smoke rather than only shipped.

Also settles the one open question in the change's design: whether `metadata.cadence` defaults to 15 minutes with a `[1h]` query idiom or to 2 minutes to stay inside the default 5-minute lookback, judged by what the join looks like in Grafana.

Depends on D1 to D5.",NON_SECURITY,assert metadata seri grafana join exampl part openspec chang task group proof everi backend smoke matrix prometheu mimir victoriametr exist known resourc simul fleet count stay state bound properti document join return valu end idiom pars return backend grafana dashboard exampl use join exercis smoke rather ship also settl one open question chang design whether default minut queri idiom minut stay insid default lookback judg join look like grafana depend
"D5: document the metadata series, query patterns and the 1.0.0 cutover Part of #189 (D5). OpenSpec change `metadata-on-the-wire`, task group 5.

Documentation and changelog for the 1.0.0 schema:

- A ""Resource metadata"" section: the two series shapes, the speed gauge, the `metadata.*` keys, the dashboard join, the alerting note (the join lives in the alert expression; scope it and use `max by`), sizing arithmetic and backend limits, and the duplicate-match idiom for rename windows. Source: `docs/design/metadata-on-the-wire.html` §03, §06, §07, §08.
- Backends table: `@` modifier minimums, VictoriaMetrics ≥ 1.72.0 and Cortex ≥ 1.18 (or `-querier.at-modifier-enabled` on 1.8 to 1.17). Prometheus ≥ 2.33 and Mimir need nothing.
- Label-mapping docs: the promoted set on data series; the attribute and category sections removed.
- Operations docs: `metadata_series_emitted_total`, `metadata_attrs_dropped_total`, `metadata_resources`.
- `CHANGELOG.md` under a 1.0.0 heading, with the cutover statement of the design's §09: series written before 1.0.0 keep their old identity for the retention window and are not joined to the new ones; dashboards that filtered on a removed label move to the join; OpenNMS graph rendering is unaffected across the boundary.",NON_SECURITY,document metadata seri queri pattern cutov part openspec chang task group document changelog schema resourc metadata section two seri shape speed gaug metadata key dashboard join alert note join live alert express scope use max size arithmet backend limit idiom renam window sourc backend tabl modifi minimum victoriametr cortex prometheu mimir need noth doc promot set data seri attribut categori section remov oper doc head cutov statement design seri written keep old ident retent window join new one dashboard filter remov label move join opennm graph render unaffect across boundari
"release: prepare kb-bootstrap v0.4.0 from merged main ## Problem
The public release remains v0.3.0 while `main` contains merged user-facing and governance changes through the merge of Issue #62 / PR #75. Users need one independently verifiable release-preparation increment that packages the accumulated merged changes without publishing irreversible release state.

## Context
Source: current-session plan → post-#62 release preparation → v0.4.0
The authoritative repository is `ozand/kb-bootstrap`. Public release `v0.3.0` remains at the prior release commit, while `main` includes merged Issues #58–#62 through the current post-merge state. The next smallest coherent semantic increment is `0.4.0`: multiple public CLI, validation, export, provenance/freshness, and governance-contract changes have accumulated since 0.3.0, making a minor pre-1.0 release more accurate than a patch release. Issue #69 covered the already completed v0.3.0 preparation/publication and is closed; this issue is a new bounded preparation task.

## Scope
- Confirm the selected next semantic version as `0.4.0` from authoritative package metadata and merged repository history, revising only if repository evidence requires it.
- Update authoritative package version metadata, README release reference, CHANGELOG, and release notes consistently for the merged changes since v0.3.0.
- Bound release notes to changes present on the intended `main` commit; exclude unmerged branches, local changes, and future work.
- Build source and package artifacts, inspect filenames and embedded metadata, and run repository-scoped tests.
- Install the built artifact in a clean sanitized environment and perform a representative CLI smoke test.
- Verify candidate tag/release title, repository, target commit, and artifact inputs in a dry-run review.
- Stop before creating/pushing an irreversible tag or publishing a GitHub Release; those actions require separate owner approval.

## Out of scope
- Implementing product features or unrelated refactors.
- Including unmerged work or modifying branches, PRs, tags, releases, deployments, or consumer repositories.
- Creating or publishing the `v0.4.0` tag or GitHub Release in this preparation task.

## Acceptance criteria
- [ ] Version `0.4.0` is justified from authoritative metadata/history and is consistent across required package metadata and release documentation.
- [ ] Release notes identify the merged changes since `v0.3.0`, including the Issue #62 / PR #75 provenance-freshness increment, and make no claims about unmerged work.
- [ ] Wheel and sdist artifacts build successfully from the intended merged `main` state; filenames, package metadata, and sdist root report `0.4.0`.
- [ ] Artifact integrity/metadata checks pass, and the built artifact installs successfully in a clean sanitized environment.
- [ ] Full or appropriately focused repository tests and installed CLI smoke checks pass with evidence recorded.
- [ ] Candidate tag `v0.4.0`, release title, repository, target commit, notes, and assets are verified before publication.
- [ ] The irreversible publication gate is explicit and honored: no tag or GitHub Release is created without separate owner approval.
- [ ] Verification evidence records commands, results, residual risks, and any blocked publication step without exposing credentials or private runtime data.

## Verification
Compare the release-only diff with the intended merged `main` commit; run version-consistency checks, focused/full tests, `python -m build`, artifact filename/metadata/integrity inspection, clean-environment installation, and read-only CLI smoke checks. Confirm no unmerged work is included. Perform a final dry-run review of the candidate tag/release target and stop at the approval gate.

## Dependencies
Depends on the merged default-branch state through Issue #62 / PR #75 (current `main` commit `6197cf3` at planning time) and the existing Python packaging/release workflow. Publication depends on a separate explicit owner approval after preparation and final target re-verification.

## Safety constraints
Preserve unrelated local changes and runtime state. Fail closed on version inconsistency, dirty or ambiguous release inputs, repository/commit mismatch, artifact or install failure, or missing publication approval. Do not expose credentials, private payloads, or machine-specific paths in release notes or evidence. Do not publish tags/releases, deploy, or alter branches/PRs as part of this issue.",NON_SECURITY,releas prepar merg main problem public releas remain main contain merg govern chang merg issu pr user need one independ verifi increment packag accumul merg chang without publish irrevers releas state context sourc plan releas prepar authorit repositori public releas remain prior releas commit main includ merg issu current state next smallest coher semant increment multipl public cli valid export chang accumul sinc make minor releas accur patch releas issu cover alreadi complet close issu new bound prepar task scope confirm select next semant version authorit packag metadata merg repositori histori revis repositori evid requir updat authorit packag version metadata readm releas refer changelog releas note consist merg chang sinc bound releas note chang present intend main commit exclud unmerg branch local chang futur work build sourc packag artifact inspect filenam embed metadata run test instal built artifact clean sanit environ perform repres cli smoke test verifi candid titl repositori target commit artifact input review stop irrevers tag publish github releas action requir separ owner approv scope implement product featur unrel refactor includ unmerg work modifi branch pr tag releas deploy consum repositori creat publish tag github releas prepar task accept criteria version justifi authorit consist across requir packag metadata releas document releas note identifi merg chang sinc includ issu pr increment make claim unmerg work wheel sdist artifact build success intend merg main state filenam packag metadata sdist root report artifact check pass built artifact instal success clean sanit environ full appropri focus repositori test instal cli smoke check pass evid record candid tag releas titl repositori target commit note asset verifi public irrevers public gate explicit honor tag github releas creat without separ owner approv verif evid record command result residu risk block public step without expos credenti privat runtim data verif compar diff intend merg main commit run check test python build artifact inspect instal cli smoke check confirm unmerg work includ perform final review candid target stop approv gate depend depend merg state issu pr current main commit plan time exist python workflow public depend separ explicit owner approv prepar final target safeti constraint preserv unrel local chang runtim state fail close version inconsist dirti ambigu releas input mismatch artifact instal failur miss public approv expos credenti privat payload path releas note evid publish deploy alter part issu
"D4: remove the v0.x attribute labels, prefixes and labels.attr/categories keys Part of #189 (D4). OpenSpec change `metadata-on-the-wire`, task group 4.

Remove the v0.x attribute mechanisms. The 1.0.0 schema is greenfield: no compatibility mode, no dual emission, no read-path support for the old prefixes.

- `LabelMapper`: stop emitting `if_descr`, `if_speed`, `categories`, `_idx*`, `onms_attr_*`, `onms_extattr_*` and `onms_cat_*`; drop the reserved-name entries that existed only for them. `if_name` is the only interface label that stays (`ifDescr` embeds the description on Nokia SR OS and some Huawei releases, and follows renames on RouterOS and Linux).
- `PromResponseParser`: delete the branch that rebuilt tag partitions from `onms_attr_*` and `onms_extattr_*`.
- Config: remove `labels.attr-mode`, `labels.attr-include`, `labels.categories-mode` from the config class, the shipped `.cfg` and the blueprint. A `.cfg` that still sets one fails validation with a message naming `metadata.info-columns` and `onms_resource_attr`, so a v0.x configuration cannot start and quietly emit a different schema.
- Delete the tests and fixtures that pinned the removed behaviour.

Depends on D3, so the read path never loses placeholder resolution between the two.",NON_SECURITY,remov attribut label prefix key part openspec chang task group remov attribut mechan schema greenfield compat mode dual emiss support old prefix labelmapp stop emit categori drop entri exist interfac label stay ifdescr emb descript nokia sr os huawei releas follow renam routero linux promresponsepars delet branch rebuilt tag partit config remov config class ship blueprint still set one fail valid messag name configur start quietli emit differ schema delet test fixtur pin remov behaviour depend read path never lose placehold resolut two
"D3: findMetrics restores attributes from rows, one batched query per call Part of #189 (D3). OpenSpec change `metadata-on-the-wire`, task group 3.

`findMetrics` restores a resource's string attributes and categories from rows, so OpenNMS graph placeholders (`${name}`, `${hrStorageDescr}`, ...) resolve without anything curated:

- Collect the distinct `resourceId` values of the result, query `last_over_time(onms_resource_attr{resourceId=~""^(...)$""}[2 × cadence])` as an instant query in batches of `read.discovery-batch-size`, and deposit each `key`/`value` on the matching `Metric`'s external partition. Categories from `onms_resource_category` go on the meta partition in the form OpenNMS core reads.
- One query per batch, never per metric. The selector always carries the resource list, so it never selects the whole attribute space (VictoriaMetrics `search.maxUniqueTimeseries`).
- No plugin-side cache. OpenNMS already runs `timeseriesSearcherCache` in front of `findMetrics`; a second cache would serve a stale alias for its TTL after exactly the operator action the design protects against. A bounded TTL cache is the fallback only if a deployment shows the second query dominating `findMetrics` latency.
- `getTimeSeriesData` needs no enrichment; it rebuilds its `Metric` from the query response.

Acceptance: MockWebServer test proving one query per batch and correct partition placement; an integration test against Prometheus where an attribute written as a row comes back as an external tag.

Depends on D1.",NON_SECURITY,findmetr restor attribut row one batch queri per call part openspec chang task group findmetr restor resourc string attribut categori row opennm graph placehold name hrstoragedescr resolv without anyth curat collect distinct resourceid valu result queri cadenc instant queri batch deposit key valu match metric extern partit categori go meta partit form opennm core read one queri per batch never per metric selector alway carri resourc list never select whole attribut space victoriametr cach opennm alreadi run timeseriessearchercach front findmetr second cach would serv stale alia ttl exactli oper action design protect bound ttl cach fallback deploy show second queri domin findmetr latenc gettimeseriesdata need enrich rebuild metric queri respons accept mockwebserv test prove one queri per batch correct partit placement integr test prometheu attribut written row come back extern tag depend
